일시,모기지수(수변부),모기지수(주거지),모기지수(공원),평균기온(°C),최저기온(°C),최고기온(°C),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),최고 해면기압(hPa),최저 해면기압(hPa),평균 해면기압(hPa),평균 지면온도(°C),연도,월,일,연도월
2020-12-20,36.3,15.0,21.6,-3.7,-8.2,1.1,4.4,2.0,29.0,50.4,1034.1,1031.1,1032.7,-3.3,2020,12,20,2020-12
2020-12-21,36.3,15.0,21.6,-1.0,-6.0,4.7,3.7,1.6,40.0,64.1,1031.5,1027.9,1029.4,-2.4,2020,12,21,2020-12
2020-12-22,36.3,15.0,21.6,2.0,-2.5,7.2,4.7,2.0,42.0,67.6,1028.4,1024.4,1026.1,-0.4,2020,12,22,2020-12
2020-12-23,36.3,15.0,21.6,4.5,-0.4,8.5,5.1,2.3,62.0,76.6,1026.4,1018.2,1022.0,0.4,2020,12,23,2020-12
2020-12-24,36.3,15.0,21.6,2.6,-2.0,6.1,6.5,2.9,35.0,61.5,1021.4,1016.6,1018.5,0.7,2020,12,24,2020-12
2020-12-25,36.3,15.0,21.6,-0.8,-4.7,3.5,4.7,2.1,34.0,51.9,1025.1,1020.9,1023.7,-1.4,2020,12,25,2020-12
2020-12-26,36.3,15.0,21.6,2.2,-2.1,8.0,3.9,1.8,49.0,65.8,1026.4,1022.8,1024.3,-0.6,2020,12,26,2020-12
2020-12-27,36.3,15.0,21.6,5.8,1.4,10.0,2.8,1.8,48.0,62.9,1024.0,1018.7,1021.6,1.4,2020,12,27,2020-12
2020-12-28,36.3,15.0,21.6,6.7,4.2,11.4,3.1,1.4,45.0,72.1,1024.9,1021.3,1023.1,2.7,2020,12,28,2020-12
2020-12-29,36.3,15.0,21.6,0.1,-6.2,4.3,6.1,2.9,40.0,70.8,1024.0,1020.5,1021.9,-0.1,2020,12,29,2020-12
2020-12-30,36.3,15.0,21.6,-10.9,-12.9,-6.2,6.2,4.1,41.0,55.5,1027.5,1021.0,1023.8,-4.4,2020,12,30,2020-12
2020-12-31,36.3,15.0,21.6,-8.9,-12.9,-5.0,4.2,2.4,42.0,53.9,1028.2,1024.5,1026.6,-5.0,2020,12,31,2020-12
2021-01-01,36.3,15.0,21.6,-4.2,-9.8,1.6,4.1,2.0,50.0,64.0,1028.1,1023.9,1026.0,-3.4,2021,1,1,2021-01
2021-01-02,36.3,15.0,21.6,-5.0,-8.4,-1.4,5.4,2.6,29.0,38.5,1032.7,1026.0,1029.6,-3.9,2021,1,2,2021-01
2021-01-03,36.3,15.0,21.6,-5.6,-9.1,-2.0,4.5,2.0,28.0,45.0,1035.5,1032.8,1034.3,-4.9,2021,1,3,2021-01
2021-01-04,36.3,15.0,21.6,-3.5,-8.4,0.3,3.2,1.7,38.0,51.4,1035.0,1028.0,1031.4,-3.3,2021,1,4,2021-01
2021-01-05,36.3,15.0,21.6,-5.5,-9.9,-2.1,5.7,2.9,30.0,52.8,1033.0,1028.8,1030.4,-3.2,2021,1,5,2021-01
2021-01-06,36.3,15.0,21.6,-7.4,-12.0,-1.9,8.1,2.4,24.0,54.6,1030.3,1016.7,1024.0,-4.0,2021,1,6,2021-01
2021-01-07,36.3,15.0,21.6,-14.5,-16.5,-8.4,8.3,4.1,35.0,49.9,1029.1,1019.8,1026.8,-6.1,2021,1,7,2021-01
2021-01-08,36.3,15.0,21.6,-14.9,-18.6,-10.7,6.1,3.3,35.0,44.0,1027.5,1022.9,1025.6,-9.3,2021,1,8,2021-01
2021-01-09,36.3,15.0,21.6,-12.2,-16.6,-7.5,6.5,2.6,35.0,46.3,1027.4,1023.3,1025.4,-8.4,2021,1,9,2021-01
2021-01-10,36.3,15.0,21.6,-7.7,-12.8,-2.7,2.6,1.3,37.0,54.4,1030.3,1026.1,1028.2,-6.1,2021,1,10,2021-01
2021-01-11,36.3,15.0,21.6,-6.7,-9.6,-4.0,3.5,1.9,50.0,62.1,1031.0,1023.0,1026.7,-5.5,2021,1,11,2021-01
2021-01-12,36.3,15.0,21.6,-3.9,-9.3,-0.5,3.4,1.8,61.0,79.5,1023.0,1015.1,1017.9,-4.1,2021,1,12,2021-01
2021-01-13,36.3,15.0,21.6,2.0,-3.0,8.3,4.9,2.4,63.0,80.3,1020.0,1012.0,1015.3,0.0,2021,1,13,2021-01
2021-01-14,29.6,12.2,17.7,1.7,-3.6,7.0,3.9,2.3,26.0,46.5,1024.8,1019.8,1021.9,-0.2,2021,1,14,2021-01
2021-01-15,40.2,16.7,24.0,4.5,-0.7,9.9,5.8,3.0,42.0,67.4,1020.0,1011.2,1016.2,0.7,2021,1,15,2021-01
2021-01-16,39.6,16.4,23.6,-4.9,-8.7,-0.7,5.2,3.3,34.0,59.3,1029.3,1019.7,1025.9,-1.6,2021,1,16,2021-01
2021-01-17,45.8,19.0,27.4,-5.5,-10.8,-1.3,4.0,2.3,29.0,58.5,1031.3,1023.5,1027.5,-3.9,2021,1,17,2021-01
2021-01-18,28.1,11.6,16.8,-3.8,-9.1,0.2,8.6,3.2,30.0,64.3,1029.3,1017.1,1021.7,-3.3,2021,1,18,2021-01
2021-01-19,27.2,11.3,16.2,-6.3,-11.6,-0.2,4.7,1.8,19.0,37.9,1034.1,1029.1,1032.4,-4.8,2021,1,19,2021-01
2021-01-20,29.7,12.3,17.8,-0.1,-6.6,7.1,4.3,2.2,24.0,37.8,1033.0,1027.5,1030.0,-2.0,2021,1,20,2021-01
2021-01-21,26.1,10.8,15.6,4.5,2.5,7.0,3.8,2.3,36.0,64.4,1027.8,1020.0,1023.3,0.7,2021,1,21,2021-01
2021-01-22,36.1,14.9,21.5,5.5,4.8,6.6,3.2,1.7,89.0,92.9,1020.9,1018.8,1019.8,1.9,2021,1,22,2021-01
2021-01-23,45.8,19.0,27.4,7.6,4.8,12.2,5.8,4.2,49.0,66.0,1023.4,1018.1,1020.3,3.6,2021,1,23,2021-01
2021-01-24,48.3,20.0,28.8,7.3,2.4,13.9,4.7,2.1,43.0,63.9,1027.7,1023.3,1025.8,3.0,2021,1,24,2021-01
2021-01-25,53.9,22.3,32.2,7.9,3.0,13.9,3.6,1.9,37.0,62.0,1029.6,1022.3,1025.6,3.3,2021,1,25,2021-01
2021-01-26,53.0,22.0,31.7,5.3,1.7,7.4,3.8,1.9,64.0,80.4,1022.4,1017.3,1020.0,2.0,2021,1,26,2021-01
2021-01-27,54.7,22.7,32.7,1.7,-1.8,6.5,5.2,2.2,20.0,47.6,1025.9,1021.6,1023.7,1.6,2021,1,27,2021-01
2021-01-28,21.5,9.8,0.0,-2.6,-9.7,1.4,8.7,4.0,35.0,52.3,1023.8,1012.5,1017.4,-0.3,2021,1,28,2021-01
2021-01-29,2.1,0.0,0.0,-8.8,-11.6,-4.9,7.3,3.5,29.0,40.0,1028.4,1023.8,1026.9,-1.7,2021,1,29,2021-01
2021-01-30,0.0,0.0,0.0,-1.6,-8.1,5.2,4.8,2.5,39.0,60.0,1029.5,1023.7,1026.0,-0.3,2021,1,30,2021-01
2021-01-31,0.0,0.0,0.0,3.2,-3.8,8.7,4.4,2.0,35.0,57.0,1030.3,1021.1,1026.3,0.1,2021,1,31,2021-01
2021-02-01,0.0,0.0,0.0,5.0,-2.3,9.5,6.7,2.7,45.0,74.5,1022.1,1012.7,1016.7,1.6,2021,2,1,2021-02
2021-02-02,0.0,1.3,0.0,-5.6,-8.2,-2.4,5.9,3.9,28.0,44.1,1028.5,1022.1,1026.5,-0.6,2021,2,2,2021-02
2021-02-03,0.0,6.5,0.0,-3.2,-9.4,1.4,4.5,2.2,43.0,64.6,1029.2,1020.1,1025.5,-1.4,2021,2,3,2021-02
2021-02-04,0.0,0.0,0.0,-3.6,-7.4,0.7,5.3,2.5,29.0,50.1,1030.0,1020.8,1027.5,-0.3,2021,2,4,2021-02
2021-02-05,0.0,0.0,0.0,1.4,-4.4,6.7,5.1,2.4,60.0,71.8,1026.8,1017.2,1021.0,0.2,2021,2,5,2021-02
2021-02-06,0.0,0.0,0.0,6.8,4.3,9.5,4.6,2.2,72.0,80.4,1017.4,1013.9,1015.3,2.2,2021,2,6,2021-02
2021-02-07,0.0,0.0,0.0,3.6,-2.6,7.7,5.3,2.9,29.0,67.0,1025.4,1016.4,1021.5,3.2,2021,2,7,2021-02
2021-02-08,36.0,12.5,0.0,-3.1,-5.4,0.2,6.3,3.4,29.0,43.6,1030.8,1025.4,1028.5,0.2,2021,2,8,2021-02
2021-02-09,0.0,3.8,0.0,-0.9,-6.1,4.7,4.8,2.0,28.0,51.9,1030.9,1026.6,1028.6,0.5,2021,2,9,2021-02
2021-02-10,0.0,0.0,0.0,3.4,-1.5,7.2,4.3,2.1,63.0,75.1,1027.6,1023.4,1025.3,0.7,2021,2,10,2021-02
2021-02-11,0.0,0.0,0.0,5.5,1.3,10.9,3.1,1.3,47.0,71.5,1027.9,1023.2,1025.3,2.8,2021,2,11,2021-02
2021-02-12,3.8,3.6,0.0,6.5,0.6,14.0,3.4,1.7,29.0,60.6,1025.9,1023.6,1025.0,4.2,2021,2,12,2021-02
2021-02-13,19.3,6.6,0.0,7.6,1.0,15.9,3.8,1.5,24.0,50.6,1027.3,1021.6,1024.3,4.5,2021,2,13,2021-02
2021-02-14,15.4,6.5,0.0,9.5,6.4,13.8,3.6,1.7,31.0,47.6,1021.7,1010.5,1014.9,5.6,2021,2,14,2021-02
2021-02-15,17.7,8.1,0.0,1.2,-5.2,8.2,7.3,4.0,36.0,65.1,1018.1,1007.7,1011.7,3.7,2021,2,15,2021-02
2021-02-16,47.6,16.8,5.8,-5.1,-7.0,-1.3,7.2,3.2,32.0,57.9,1019.2,1014.5,1017.2,-1.7,2021,2,16,2021-02
2021-02-17,0.0,0.0,0.0,-8.3,-10.4,-5.2,7.5,5.0,32.0,44.1,1021.3,1017.2,1019.1,-2.1,2021,2,17,2021-02
2021-02-18,0.0,0.0,0.0,-5.8,-10.6,-0.4,6.1,3.1,34.0,44.9,1023.6,1020.8,1022.5,-1.3,2021,2,18,2021-02
2021-02-19,12.1,0.0,0.0,1.6,-7.1,8.9,5.9,2.9,49.0,66.9,1024.0,1011.1,1017.2,0.5,2021,2,19,2021-02
2021-02-20,0.0,0.0,0.0,8.8,5.5,14.9,3.9,2.1,25.0,60.4,1011.3,1008.3,1009.9,4.0,2021,2,20,2021-02
2021-02-21,0.0,0.0,0.0,10.8,4.7,17.4,5.8,2.8,47.0,66.6,1011.1,1007.6,1009.5,5.5,2021,2,21,2021-02
2021-02-22,42.6,13.2,3.4,7.8,0.4,12.6,6.5,2.9,25.0,58.3,1023.5,1010.0,1015.0,6.5,2021,2,22,2021-02
2021-02-23,38.2,17.2,1.8,0.0,-3.1,4.3,5.3,2.9,21.0,34.0,1028.5,1023.3,1026.1,2.9,2021,2,23,2021-02
2021-02-24,14.3,12.4,0.0,2.9,-3.0,10.1,3.2,1.8,20.0,33.0,1027.6,1023.0,1025.5,3.6,2021,2,24,2021-02
2021-02-25,0.0,0.0,0.0,4.2,0.7,8.2,2.8,1.4,25.0,35.1,1025.6,1022.1,1023.8,1.6,2021,2,25,2021-02
2021-02-26,0.0,0.0,0.0,8.2,0.5,15.8,4.3,2.3,18.0,35.0,1026.7,1021.0,1023.8,5.1,2021,2,26,2021-02
2021-02-27,16.0,5.2,0.0,9.5,4.3,16.2,5.6,3.4,32.0,48.6,1030.3,1026.2,1028.4,7.0,2021,2,27,2021-02
2021-02-28,14.9,10.2,0.0,7.8,3.2,10.8,4.3,2.1,38.0,49.0,1029.7,1022.1,1026.0,5.4,2021,2,28,2021-02
2021-03-01,36.0,14.1,0.0,4.7,0.5,9.0,6.2,3.5,44.0,91.0,1022.1,1010.1,1015.6,4.7,2021,3,1,2021-03
2021-03-02,29.9,14.4,0.0,2.3,0.2,6.9,4.0,1.9,45.0,75.9,1029.4,1016.7,1025.2,5.4,2021,3,2,2021-03
2021-03-03,14.9,6.0,0.0,4.4,-1.2,9.9,3.1,1.8,36.0,64.4,1031.9,1026.8,1029.0,4.5,2021,3,3,2021-03
2021-03-04,13.2,0.3,0.0,7.2,2.5,13.0,3.6,1.9,48.0,62.4,1027.5,1021.5,1024.1,6.2,2021,3,4,2021-03
2021-03-05,5.4,4.0,0.0,9.0,3.0,16.2,4.9,2.1,44.0,70.3,1023.0,1018.4,1021.1,9.1,2021,3,5,2021-03
2021-03-06,26.0,10.0,0.0,6.6,3.2,11.6,6.2,3.3,49.0,69.5,1030.8,1022.9,1027.3,7.1,2021,3,6,2021-03
2021-03-07,28.8,12.5,0.0,6.2,2.1,12.2,5.2,2.8,37.0,62.9,1030.7,1025.6,1028.3,7.9,2021,3,7,2021-03
2021-03-08,29.9,9.5,0.0,7.0,1.5,13.9,4.9,1.8,32.0,60.3,1029.0,1024.8,1026.9,8.1,2021,3,8,2021-03
2021-03-09,23.8,7.5,0.0,6.6,2.1,12.2,4.6,2.2,31.0,58.5,1027.5,1023.7,1025.8,6.9,2021,3,9,2021-03
2021-03-10,20.4,8.3,0.0,8.8,1.7,17.1,3.7,1.8,28.0,61.8,1030.6,1026.0,1028.2,9.0,2021,3,10,2021-03
2021-03-11,23.8,8.8,0.0,10.2,4.7,17.1,4.5,1.8,22.0,50.8,1029.6,1022.3,1025.8,9.8,2021,3,11,2021-03
2021-03-12,21.5,10.8,0.0,10.5,7.2,14.9,4.8,2.2,39.0,57.0,1023.8,1020.7,1021.9,8.7,2021,3,12,2021-03
2021-03-13,38.2,15.5,1.7,9.2,4.6,14.2,4.4,2.2,42.0,62.8,1024.0,1019.6,1021.6,9.9,2021,3,13,2021-03
2021-03-14,52.1,18.9,8.9,9.1,4.9,14.7,3.9,2.2,48.0,71.4,1021.9,1018.7,1020.1,10.9,2021,3,14,2021-03
2021-03-15,37.6,15.4,0.0,10.6,5.1,15.7,5.1,2.4,40.0,68.8,1019.9,1013.0,1016.2,10.3,2021,3,15,2021-03
2021-03-16,39.3,14.5,1.2,8.4,4.9,13.1,5.3,3.2,26.0,52.5,1018.6,1012.3,1015.9,11.8,2021,3,16,2021-03
2021-03-17,40.4,18.4,2.3,8.8,1.8,17.5,4.7,1.8,21.0,44.9,1020.6,1017.1,1019.3,10.4,2021,3,17,2021-03
2021-03-18,39.3,13.9,0.5,11.7,5.0,18.4,4.2,1.8,33.0,50.1,1021.6,1017.1,1019.4,11.6,2021,3,18,2021-03
2021-03-19,22.1,10.3,0.0,15.3,11.4,20.2,4.3,2.2,32.0,47.9,1021.0,1014.9,1018.2,15.0,2021,3,19,2021-03
2021-03-20,39.9,19.1,3.2,9.9,7.4,14.7,4.0,2.2,44.0,74.6,1016.5,1011.0,1013.3,9.8,2021,3,20,2021-03
2021-03-21,75.4,29.2,25.0,5.8,3.1,8.6,6.8,4.0,44.0,65.9,1020.0,1012.7,1015.0,7.6,2021,3,21,2021-03
2021-03-22,53.2,17.2,9.4,6.2,1.1,11.1,6.9,3.2,26.0,55.3,1021.8,1018.4,1020.5,9.0,2021,3,22,2021-03
2021-03-23,29.3,10.2,0.0,9.1,2.5,16.4,5.7,2.5,35.0,63.5,1022.6,1018.6,1020.6,10.6,2021,3,23,2021-03
2021-03-24,18.2,8.7,0.0,10.8,5.7,16.9,5.3,2.4,39.0,61.5,1022.1,1017.6,1020.4,11.7,2021,3,24,2021-03
2021-03-25,26.0,12.6,0.0,11.9,6.8,19.0,4.9,2.2,40.0,68.5,1022.6,1019.6,1021.1,13.5,2021,3,25,2021-03
2021-03-26,43.8,17.7,10.4,12.6,4.8,20.6,2.9,1.4,25.0,58.4,1023.9,1017.7,1020.5,13.4,2021,3,26,2021-03
2021-03-27,49.9,19.1,9.4,12.1,10.2,15.0,4.8,2.5,41.0,70.9,1018.3,1001.0,1010.0,10.5,2021,3,27,2021-03
2021-03-28,12.1,42.6,0.0,9.0,7.7,13.0,6.4,3.3,89.0,95.8,1005.1,999.6,1003.0,10.2,2021,3,28,2021-03
2021-03-29,68.7,24.2,18.8,10.2,7.3,14.6,6.6,3.3,32.0,62.3,1011.5,1004.2,1008.5,11.4,2021,3,29,2021-03
2021-03-30,54.9,16.0,9.7,10.8,4.1,18.2,5.1,2.2,21.0,47.3,1015.2,1011.0,1012.7,12.6,2021,3,30,2021-03
2021-03-31,52.6,18.3,9.1,14.5,5.9,22.9,3.6,1.8,19.0,41.0,1015.9,1012.0,1014.2,14.2,2021,3,31,2021-03
2021-04-01,34.9,16.3,0.1,17.7,12.0,24.0,6.7,3.5,18.0,33.0,1020.5,1015.1,1018.1,14.4,2021,4,1,2021-04
2021-04-02,44.9,23.5,8.1,17.8,12.5,23.0,6.4,3.2,25.0,35.6,1021.9,1016.8,1018.8,15.3,2021,4,2,2021-04
2021-04-03,78.7,33.0,28.7,14.9,10.9,18.0,6.3,3.1,40.0,80.8,1016.8,1009.0,1012.2,13.9,2021,4,3,2021-04
2021-04-04,81.5,34.5,29.9,11.9,9.0,15.8,5.2,3.2,47.0,65.8,1020.9,1010.7,1015.7,13.1,2021,4,4,2021-04
2021-04-05,72.6,30.3,22.4,11.9,5.4,19.3,5.3,2.4,19.0,47.9,1024.6,1019.6,1022.1,14.5,2021,4,5,2021-04
2021-04-06,62.1,22.7,15.2,13.9,9.4,19.2,5.4,2.5,29.0,50.9,1021.6,1017.5,1019.9,15.2,2021,4,6,2021-04
2021-04-07,42.1,18.8,4.9,14.1,8.1,20.4,6.2,2.5,24.0,47.5,1021.3,1017.2,1019.2,15.4,2021,4,7,2021-04
2021-04-08,64.3,25.6,18.0,13.0,7.2,18.0,5.8,2.7,22.0,34.0,1020.3,1016.1,1018.4,15.1,2021,4,8,2021-04
2021-04-09,57.1,24.9,14.4,13.6,7.6,19.6,5.8,2.7,25.0,39.3,1028.4,1020.0,1024.3,15.0,2021,4,9,2021-04
2021-04-10,52.1,23.9,10.4,12.6,7.7,18.8,4.7,2.6,28.0,50.0,1031.9,1028.5,1030.2,15.2,2021,4,10,2021-04
2021-04-11,54.3,24.1,12.3,15.0,7.5,21.8,3.9,1.7,24.0,45.4,1032.2,1026.1,1029.0,15.9,2021,4,11,2021-04
2021-04-12,54.9,21.7,12.2,13.8,11.9,17.8,4.8,2.4,36.0,70.4,1026.2,1008.1,1017.3,13.2,2021,4,12,2021-04
2021-04-13,53.7,26.4,12.9,10.4,5.7,13.5,5.7,3.7,53.0,74.0,1017.9,1007.7,1012.8,14.5,2021,4,13,2021-04
2021-04-14,78.2,26.8,26.0,8.4,3.1,13.3,6.9,2.9,30.0,58.5,1020.6,1017.8,1019.3,13.3,2021,4,14,2021-04
2021-04-15,43.8,20.2,3.3,11.6,6.3,18.3,4.7,2.1,31.0,62.3,1021.5,1015.3,1018.2,14.9,2021,4,15,2021-04
2021-04-16,29.3,13.7,0.0,11.3,8.1,14.8,5.7,2.6,35.0,60.0,1018.1,1014.2,1015.9,12.6,2021,4,16,2021-04
2021-04-17,47.1,18.9,7.4,9.6,6.0,14.6,7.1,2.6,33.0,56.6,1018.1,1011.7,1014.7,12.2,2021,4,17,2021-04
2021-04-18,57.1,21.7,11.8,9.9,5.6,15.3,5.7,3.2,39.0,64.3,1018.0,1014.4,1016.3,14.0,2021,4,18,2021-04
2021-04-19,45.4,16.3,4.8,12.2,5.8,19.4,4.9,2.4,44.0,65.3,1019.1,1015.1,1017.2,15.6,2021,4,19,2021-04
2021-04-20,43.2,16.5,3.8,14.8,8.1,22.0,4.5,1.9,27.0,55.1,1022.3,1018.9,1020.8,17.3,2021,4,20,2021-04
2021-04-21,44.3,19.7,8.3,19.1,10.3,28.2,4.3,1.8,21.0,43.1,1023.4,1017.7,1021.2,19.8,2021,4,21,2021-04
2021-04-22,57.1,25.5,15.7,20.9,16.1,27.5,5.0,2.5,22.0,37.9,1021.9,1015.7,1018.5,20.1,2021,4,22,2021-04
2021-04-23,69.3,33.1,25.0,19.0,17.0,21.7,6.9,3.2,29.0,41.4,1020.6,1017.3,1019.2,17.1,2021,4,23,2021-04
2021-04-24,100.0,39.9,43.7,18.3,15.3,22.2,5.2,2.7,23.0,43.0,1021.7,1017.8,1019.6,17.7,2021,4,24,2021-04
2021-04-25,100.0,40.0,44.1,18.2,12.6,24.0,5.6,2.7,31.0,50.0,1020.7,1017.1,1019.1,21.4,2021,4,25,2021-04
2021-04-26,97.1,37.1,38.8,16.2,12.3,20.6,4.6,2.6,27.0,51.8,1022.7,1019.1,1020.8,20.1,2021,4,26,2021-04
2021-04-27,82.1,34.7,30.7,15.4,12.5,20.0,5.0,2.3,38.0,62.4,1020.8,1015.4,1017.6,17.3,2021,4,27,2021-04
2021-04-28,80.4,31.8,32.8,14.5,11.2,18.2,4.8,2.4,35.0,64.1,1017.8,1014.0,1016.0,16.3,2021,4,28,2021-04
2021-04-29,81.5,29.7,28.6,14.6,10.9,20.1,6.4,2.3,30.0,54.1,1014.0,1002.6,1005.9,16.9,2021,4,29,2021-04
2021-04-30,74.3,28.7,23.5,11.3,8.6,14.6,5.2,2.4,63.0,81.8,1008.2,999.3,1004.5,12.8,2021,4,30,2021-04
2021-05-01,72.6,26.9,23.3,10.2,8.5,15.3,6.3,2.7,47.0,80.8,1010.3,1003.6,1005.8,12.4,2021,5,1,2021-05
2021-05-02,59.9,22.0,13.3,12.4,7.3,18.7,5.3,3.1,41.0,67.9,1019.9,1010.3,1016.5,16.8,2021,5,2,2021-05
2021-05-03,59.3,17.5,13.3,14.1,8.4,20.3,4.9,2.1,27.0,56.4,1020.4,1015.1,1017.8,17.3,2021,5,3,2021-05
2021-05-04,52.6,21.1,10.9,13.8,11.4,15.8,4.8,2.1,53.0,82.6,1017.3,1003.7,1009.5,13.5,2021,5,4,2021-05
2021-05-05,58.7,25.0,15.2,13.9,10.3,18.4,6.7,3.5,29.0,64.4,1018.4,1004.5,1012.5,17.6,2021,5,5,2021-05
2021-05-06,75.4,29.0,23.1,15.7,7.9,23.1,6.5,2.4,27.0,46.4,1018.6,1011.5,1015.3,16.8,2021,5,6,2021-05
2021-05-07,69.3,26.5,22.4,14.4,10.7,17.2,6.7,3.4,38.0,60.3,1011.5,1003.3,1006.1,15.5,2021,5,7,2021-05
2021-05-08,56.0,27.3,15.5,14.3,8.9,21.0,8.4,3.4,36.0,66.1,1008.4,999.2,1004.4,16.9,2021,5,8,2021-05
2021-05-09,71.5,29.5,21.4,15.7,10.0,21.8,7.9,3.5,25.0,51.3,1011.8,1006.5,1009.4,18.2,2021,5,9,2021-05
2021-05-10,61.5,24.9,17.2,13.2,11.7,14.6,4.0,1.8,59.0,67.9,1015.0,1010.4,1013.4,13.5,2021,5,10,2021-05
2021-05-11,67.6,28.8,21.2,18.5,9.4,25.7,5.0,2.7,28.0,48.9,1014.9,1010.8,1013.1,18.7,2021,5,11,2021-05
2021-05-12,77.1,28.4,23.5,22.0,16.9,27.7,3.7,2.2,26.0,39.5,1013.8,1008.9,1011.8,21.7,2021,5,12,2021-05
2021-05-13,64.3,33.8,20.9,22.9,16.6,29.6,4.2,1.9,36.0,54.4,1012.6,1009.0,1011.0,24.6,2021,5,13,2021-05
2021-05-14,100.0,43.4,46.4,24.1,18.0,30.8,4.3,1.7,35.0,60.3,1013.2,1008.5,1010.5,25.2,2021,5,14,2021-05
2021-05-15,100.0,44.3,46.3,22.1,20.8,26.2,3.6,1.7,56.0,79.5,1009.3,1003.9,1006.2,22.9,2021,5,15,2021-05
2021-05-16,100.0,47.0,51.4,18.4,14.8,20.8,4.4,2.5,94.0,97.6,1004.3,999.0,1001.0,19.6,2021,5,16,2021-05
2021-05-17,100.0,45.4,58.6,15.3,14.2,16.7,3.1,1.6,86.0,93.0,1010.5,1002.7,1007.0,17.4,2021,5,17,2021-05
2021-05-18,94.3,38.9,36.5,17.9,13.6,24.5,4.5,1.7,45.0,70.5,1012.1,1008.7,1010.5,20.2,2021,5,18,2021-05
2021-05-19,90.9,33.1,32.7,19.9,12.4,26.6,4.4,1.8,31.0,52.3,1012.9,1009.8,1011.7,22.3,2021,5,19,2021-05
2021-05-20,87.6,33.1,34.2,18.7,15.6,22.9,6.2,2.5,42.0,59.8,1011.6,1000.3,1005.1,17.9,2021,5,20,2021-05
2021-05-21,81.0,37.5,31.2,16.0,14.2,18.2,4.2,1.7,73.0,86.5,1010.0,1000.7,1005.9,17.4,2021,5,21,2021-05
2021-05-22,12.1,63.1,0.0,18.6,13.8,23.8,6.2,2.5,43.0,69.3,1012.0,1008.9,1010.7,21.8,2021,5,22,2021-05
2021-05-23,90.9,33.8,33.7,19.5,14.3,25.1,4.8,1.7,46.0,64.4,1013.0,1008.6,1010.8,21.0,2021,5,23,2021-05
2021-05-24,88.7,36.3,34.8,19.4,16.4,24.5,5.6,2.7,28.0,61.0,1009.5,1005.8,1007.8,22.8,2021,5,24,2021-05
2021-05-25,91.5,37.9,38.9,15.3,11.9,19.3,7.4,3.2,37.0,72.3,1010.2,1005.2,1007.0,17.9,2021,5,25,2021-05
2021-05-26,100.0,38.2,44.0,18.0,11.5,23.0,6.5,2.9,31.0,58.5,1010.9,1004.5,1007.3,18.8,2021,5,26,2021-05
2021-05-27,78.2,30.2,26.4,15.8,13.9,18.7,5.2,2.8,52.0,83.0,1005.2,999.3,1001.6,16.4,2021,5,27,2021-05
2021-05-28,76.0,35.2,26.6,15.3,12.4,19.7,5.0,2.6,66.0,86.0,1006.4,996.6,1000.6,17.4,2021,5,28,2021-05
2021-05-29,89.3,32.5,34.2,15.4,12.8,19.1,3.7,2.2,59.0,79.8,1010.0,1001.5,1006.7,18.1,2021,5,29,2021-05
2021-05-30,81.0,29.7,28.1,18.4,10.8,26.3,7.6,2.1,37.0,73.0,1010.7,1006.2,1008.9,21.9,2021,5,30,2021-05
2021-05-31,83.2,30.8,29.2,19.9,16.5,23.8,3.5,1.8,63.0,78.9,1012.8,1009.4,1011.0,21.1,2021,5,31,2021-05
2021-06-01,72.1,32.8,26.5,20.2,15.9,23.9,5.4,2.2,57.0,74.6,1016.5,1011.5,1013.8,21.1,2021,6,1,2021-06
2021-06-02,100.0,40.7,43.4,23.2,16.6,29.7,4.5,2.1,37.0,64.4,1014.9,1009.8,1012.4,25.0,2021,6,2,2021-06
2021-06-03,100.0,41.6,41.5,19.1,14.6,22.7,7.5,1.8,59.0,80.8,1011.0,1000.5,1004.2,20.4,2021,6,3,2021-06
2021-06-04,100.0,45.2,46.3,18.5,13.3,23.6,6.0,2.9,38.0,69.4,1002.6,1000.5,1001.6,22.7,2021,6,4,2021-06
2021-06-05,93.2,39.2,36.7,20.8,17.0,25.7,5.5,3.3,40.0,68.1,1003.5,999.1,1000.8,22.2,2021,6,5,2021-06
2021-06-06,85.9,36.2,32.8,23.0,18.4,28.2,3.8,2.2,48.0,69.6,1010.9,1003.3,1006.4,25.0,2021,6,6,2021-06
2021-06-07,100.0,41.6,45.9,21.1,19.4,24.0,3.3,1.7,57.0,71.5,1015.2,1010.4,1013.7,21.1,2021,6,7,2021-06
2021-06-08,100.0,46.2,51.6,23.6,18.8,29.5,3.6,1.7,43.0,69.6,1016.2,1013.4,1014.9,25.4,2021,6,8,2021-06
2021-06-09,100.0,44.5,54.3,25.8,19.5,31.6,3.4,1.6,36.0,59.1,1016.3,1012.3,1014.3,26.5,2021,6,9,2021-06
2021-06-10,100.0,46.8,59.0,24.9,20.5,29.8,5.4,2.2,43.0,68.5,1013.5,1007.9,1010.6,25.5,2021,6,10,2021-06
2021-06-11,100.0,51.8,57.0,21.5,19.9,24.4,5.7,2.8,70.0,84.5,1013.1,1006.5,1009.9,23.8,2021,6,11,2021-06
2021-06-12,100.0,50.8,59.2,24.2,18.2,30.2,3.9,1.8,49.0,74.6,1014.2,1009.3,1011.4,27.3,2021,6,12,2021-06
